;Mixture;Count
3188;methyl sulfoxide__dibromomethane;11
3189;1-propanol__iodoethane;11
3190;1-propanol__tetrachloroethene;11
3191;N-methylacetamide__1,1,2,2-tetrachloroethane;11
3192;methanol__methyl phenyl carbonate;11
3193;1-octanol__trioctylamine;11
3194;chloroform__4-methyl-1,3-dioxolan-2-one;11
3195;N-methylacetamide__triethylene glycol;11
3196;tetrahydropyran__1-hexanol;11
3197;2-propanol__trichloroethylene;11
3198;trioctylamine__n-undecane;11
3199;ethanol__tetrachloroethene;11
3200;1-dodecanol__tributyl phosphate;11
3201;1-dodecanamine, N,N-didodecyl-__dodecane;11
3202;octane__3,5-dimethylpyridine;11
3203;cyclohexanone__ethyl ethanoate;11
3204;butylbenzene__chlorobenzene;11
3205;cyclohexylamine__decane;11
3206;methanol__.alpha.-toluenol;11
3207;toluene__chlorobenzene;11
3208;dibutyl ether__2,2,4-trimethylpentane;11
3209;benzene__propoxyethylene;11
3210;1-propanol__triethylamine;11
3211;ethyl butanoate__water;11
3212;propyl alcohol__cyclohexyl alcohol;11
3213;1-butanol__tetrachloroethene;11
3214;heptane__3,5-dimethylpyridine;11
3215;N-methylacetamide__1,2-dichloroethane;11
3216;1-propanol__Propoxyethylene;11
3217;benzene__dibutyl ether;11
3218;carbon tetrachloride__bromobenzene;11
3219;N-methylacetamide__1,2-ethanediol;11
3220;methanol__anisol;11
3221;propyl ethanoate__1-hexyne;11
3222;butanone__1,3-dioxolane;11
3223;benzyl chloride__chlorobenzene;11
3224;aniline__cyclohexylamine;11
3225;tributyl phosphate__trioctylamine;11
3226;tetrachloroethene__ethyl ethanoate;11
3227;cyclohexylamine__undecane;11
3228;1,2-dimethylbenzene__4-methyl-1,3-dioxolan-2-one;11
3229;butylamine__1,4-dioxane;11
3230;benzene__acetonitrile;11
3231;dodecane__trioctylamine;11
3232;trichloroethylene__toluene;11
3233;toluene__1,4-dioxane;11
3234;dibromomethane__2-pyrrolidinone;11
3235;methyl alcohol__carbon dioxide;11
3236;trichloroethylene__methyl ethanoate;11
3237;butanoic acid__1,4-dioxane;11
3238;methanol__triethylamine;11
3239;p-xylene__2-methoxyethanol;11
3240;benzene__bromobenzene;11
3241;carbon tetrachloride__tetrachloroethene;11
3242;propanone__tetrachloroethene;11
3243;methyl ethanoate__cyclohexanone;11
3244;3-methyl-1-butanol__water;11
3245;diethyl carbonate__4,7-methano-1H-indene, octahydro-;11
3246;butanone__1,4-dioxane;11
3247;methanol__tetrachloroethene;11
3248;cyclohexane__ethyl ethanoate;11
3249;toluene__dibutyl ether;11
3250;cyclohexanone__propyl ethanoate;11
3251;1-hexanol__cyclopentane;11
3252;1,1,2-trichloroethane__N-methylacetamide;11
3253;butanone__tetrachloroethene;11
3254;4-methyl-1,3-dioxolan-2-one__1,4-dioxane;11
3255;methyl ethanoate__cyclohexane;11
3256;propylbenzene__chlorobenzene;11
3257;butanone__trichloroethylene;11
3258;2-propanol__tetrachloroethene;11
3259;N-methylacetamide__tetrachloroethene;11
3260;propanone__4-methyl-1,3-dioxolan-2-one;11
3261;2,2,2-trifluoroethanol__isopropyl ether;11
3262;1,1,2,2-tetrachloroethane__ethylbenzene;11
3263;n-propyl alcohol__carbon dioxide;11
3264;1-dodecanamine, N,N-didodecyl-__1-dodecanol;11
3265;propanone__trichloroethylene;11
3266;methyl ethanoate__tetrachloroethene;11
3267;toluene__tetrachloroethene;11
3268;1-butanol__tetrahydrofuran;11
3269;chloroform__pentan-2,4-dione;11
3270;ethanol__Propoxyethylene;11
3271;methanoic acid__methanol;11
3272;1-propanol__propoxyethylene;11
3273;ethanol__tetrahydrofuran;11
3274;bromobenzene__1,4-dioxane;11
3275;benzene__tetrachloroethene;11
3276;aniline__propyl methyl ketone;11
3277;trichloroethylene__N-methylacetamide;11
3278;3-methylphenol__nonane;11
3279;bromobenzene__toluene;11
3280;dodecylamine__heptane;11
3281;butyl ethanoate__1,3-dioxolane;11
3282;carbon tetrachloride__trichloroethylene;11
3283;butylamine__1,3-dioxolane;11
3284;tetrahydrofuran__nonane;11
3285;tetrahydropyran__1-octanol;11
3286;acetonitrile__p-xylene;11
3287;1-dodecanol__trioctylamine;11
3288;dibromomethane__pyridine;11
3289;tributyl phosphate__n-undecane;11
3290;1-propanol__tributylamine;11
3291;D-(+)-galactose__water;11
3292;benzene__trichloroethylene;11
3293;1-butanol__trichloroethylene;11
3294;benzene__(2-chloroethyl)benzene;11
3295;heptane__heptamethyleneimine;11
3296;ethanol__dibutyl ether;11
3297;methanoic acid__1,4-dioxane;11
3298;3-diethylaminopropylamine__heptane;11
3299;anisol__dimethyl carbonate;11
3300;tetrahydrofuran__1-octanol;11
3301;benzene__methyl ethanoate;11
3302;toluene__propoxyethylene;11
3303;1-decanol__trioctylamine;11
3304;ethanol__iodoethane;11
3305;1-dodecanamine, N,N-didodecyl-__decane;11
3306;1-propanol__trichloroethylene;11
3307;1-chlorobutane__tetrahydrofuran;11
3308;1,2-propanediol__methanol;11
3309;methanol__trichloroethylene;11
3310;tetrahydropyran__1-heptanol;11
3311;cyclohexylamine__nonane;11
3312;heptane__N,N-dimethylpropionamide;10
3313;ethanol__NMP;10
3314;methanol__cyclohexyl alcohol;10
3315;ethanol__.alpha.-toluenol;10
3316;chrysene__N-methyl-2-pyrrolidone;10
3317;toluene__decane;10
3318;propan-1-ol__tert-pentyl alcohol;10
3319;ethyl methyl ketone__dipropylamine;10
3320;methanol__NMP;10
3321;ethyl propanoate__water;10
3322;pentane__cyclohexane;10
3323;phenol__1-octanol;10
3324;4-morpholineethanesulfonic acid__water;10
3325;methanol__N,N-dipentyl-1-pentanamine;10
3326;choline chloride__triethanolamine;10
3327;heptane__NMP;10
3328;butan-1-ol__tert-pentyl alcohol;10
3329;2-ethyl-1-hexanol__2,3-butanediol;10
3330;1-nonanol__cyclopentane;10
3331;carbon dioxide__4-methylbiphenyl;10
3332;1,2-propanediol__1-butanol;10
3333;1-propanol__N,N-dimethylpropionamide;10
3334;1-methyl-1-(1-methylethoxy)ethane__1-chlorobutane;10
3335;1,1'-biphenyl__carbon dioxide;10
3336;benzene__2-methyl-2-propenal;10
3337;benzamide__1-octanol;10
3338;ethanol__cyclohexyl alcohol;10
3339;phenylcarboxylic acid__1-octanol;10
3340;benzene__methyl heptanoate;10
3341;1-octanol__cyclopentane;10
3342;o-hydroxybenzamide__1-octanol;10
3343;ethanol__tert-pentyl alcohol;10
3344;naphthalene__N-methyl-2-pyrrolidone;10
3345;dibromomethane__tetrahydrofuran;10
3346;1-heptanol__dodecane;10
3347;cyclohexane__1-heptanol;10
3348;1,1'-biphenyl__N-methyl-2-pyrrolidone;10
3349;propyl ethanoate__water;10
3350;hexane__3,5-dimethylpyridine;10
3351;ethanol__N,N-dimethylpropionamide;10
3352;1-hexanol__dodecane;10
3353;anthracene__N-methyl-2-pyrrolidone;10
3354;2-chlorobutane__1-methyl-1-(1-methylethoxy)ethane;10
3355;nitroethane__cyclohexane;10
3356;NMP__water;10
3357;methanol__2,4,4-trimethyl-1-pentene;10
3358;1,2-propanediol__ethanol;10
3359;ethanol__benzotrifluoride;10
3360;methanol__N,N-dimethylpropionamide;10
3361;1-pentanol__dodecane;10
3362;methanol__N,N-dihexyl-1-hexanamine;10
3363;1,2-propanediol__1-propanol;10
3364;2-methyl-2-propenal__1-methyl-1-(1-methylethoxy)ethane;10
3365;cyclohexane__NMP;10
3366;carbon dioxide__iodobenzene;10
3367;cyclohexane__N,N-dimethylpropionamide;10
3368;nitroethane__1,4-dimethylbenzene;10
3369;1-octanol__3-acetamidophenol;10
3370;heptane__decylamine;10
3371;N-methylacetamide__1,4-dimethylbenzene;10
3372;naphthalene__heptane;10
3373;phenylboronic acid__carbon dioxide;10
3374;phenanthrene__cyclohexane;10
3375;2-acetamidobenzoic acid__1-octanol;10
3376;tetrachloromethane__nitroethane;10
3377;ethylene glycol__methyltriphenylphosphonium bromide;10
3378;1-propanol__NMP;10
3379;methanol__tert-pentyl alcohol;10
3380;phenanthrene__N-methyl-2-pyrrolidone;10
3381;dodecane__1-nonanol;10
3382;toluene__phenol;10
3383;1,1':2',1''-terphenyl__N-methyl-2-pyrrolidone;10
3384;methanol__dibromomethane;10
3385;pentan-1-ol__tert-pentyl alcohol;10
3386;1-propanol__dodecane;10
3387;propanone__dibromomethane;10
3388;1,2-propanediol__1-pentanol;10
3389;choline chloride__oxalic acid;10
3390;carbon tetrachloride__octane;10
3391;phenanthrene__heptane;10
3392;N-methylacetamide__1,3,5-trimethylbenzene;10
3393;naphthalene__cyclohexane;10
3394;methanol__N,N-dioctyl-1-octanamine;10
3395;1-butanol__NMP;10
3396;1,2-propanediol__1-hexanol;10
3397;butanone__1,3-dichlorobenzene;10
3398;1-butanol__N,N-dimethylpropionamide;10
3399;2-propanol__ethane;10
3400;dibenzothiophene__pentane, 2,2,4-trimethyl-;10
3401;1-methyl-1-(1-methylethoxy)ethane__1-chloro-2-methylpropane;10
3402;1,1':4',1''-terphenyl__N-methyl-2-pyrrolidone;10
3403;propanone__dipropylamine;9
3404;propan-1-ol__.alpha.-toluenol;9
3405;tetrahydrofuran__1-heptanol;9
3406;2,6-dimethylpyridine__cyclohexane;9
3407;1,4-dimethylbenzene__N-methylformamide;9
3408;propyl ethanoate__3-hexyne;9
3409;phenylmethylamine__propyl methyl ketone;9
3410;3-keto-L-gulofuranolactone__water;9
3411;piperidine__p-dioxane;9
3412;N-phenylmethylamine__n-octane;9
3413;azine__water;9
3414;phenylmethylamine__methyl pentyl ketone;9
3415;(RS)-2-butanol__water;9
3416;.beta.-cyclodextrin__water;9
3417;2-ethyl-1-hexanol__butane, 1,4-dihydroxy-;9
3418;1-octene__1-octanol;9
3419;diethyl ether__dibromomethane;9
3420;cyclohexane__1,4-oxazine, tetrahydro-;9
3421;ethyl methyl ketone__dibutylamine;9
3422;1-propanol__butyl ethanoate;9
3423;1-chlorobutane__water;9
3424;eicosane__carbon dioxide;9
3425;N-phenylmethylamine__phenylmethane;9
3426;propanone__dibutylamine;9
3427;1-hexene__butane, 1-methoxy-;9
3428;methanol__N,N-dipropyl-1-propanamine;9
3429;1-propanol__tetrahydropyran;9
3430;1-hexene__methyl tert-butyl ether;9
3431;butan-1-ol__.alpha.-toluenol;9
3432;1-butanol__ethane;9
3433;propyl methyl ketone__dipropylamine;9
3434;1-octanol__ethyl ethanoate;9
3435;cyclohexane__1-nonanol;9
3436;acetic acid__2-hydroxyethyl acetate;9
3437;.alpha.-toluenol__pentylcarbinol;9
3438;cyclohexane__1-decanol;9
3439;2-butanol__furfural;9
3440;triethylene glycol__water;9
3441;piperidine__tetrahydropyran;9
3442;N-phenylmethylamine__heptane;9
3443;ethane__pentane;9
3444;1,4-oxazine, tetrahydro-__tetrahydropyran;9
3445;1-butanol__1-octene;9
3446;water__cetrimide;9
3447;tetrahydrofuran__1-hexanol;9
3448;1,2-ethanediol__2-hydroxyethyl acetate;9
3449;propyl ethanoate__2-hexyne;9
3450;furfural__methyl isobutyl ketone;9
3451;cyclohexane__1-octanol;9
3452;cyclohexane__3,5-dimethylpyridine;9
3453;dibromomethane__butanone;9
3454;3-methylphenol__dodecane;9
3455;piperidine__morpholine;9
3456;pentan-1-ol__.alpha.-toluenol;9
3457;dibromomethane__1,4-dioxane;9
3458;2,6-dimethylpyridine__octane;9
3459;carbon tetrachloride__dibutyl sulfoxide;9
3460;monoethanolamine__water;9
3461;tetrahydrofuran__1-nonanol;9
3462;propyl methyl ketone__dibutylamine;9
3463;2,5-piperazinedione__water;9
3464;1-propanol__1-octene;9
3465;N-phenylmethylamine__cyclohexane;9
3466;tetrahydropyran__decane;9
3467;benzene__dibromomethane;9
3468;methyl pentyl ketone__dipropylamine;9
3469;1-pentanol__water;9
3470;cyclohexane__piperidine;9
3471;2-propanol__cyclohexyl alcohol;9
3472;1,1,2,2-tetrachloroethane__cyclohexane;9
3473;isooctane__methyl tert-butyl ether;9
3474;1,4-oxazine, tetrahydro-__dioxane;9
3475;1,4-dioxane__tetrahydropyran;9
3476;methyl pentyl ketone__dibutylamine;9
3477;1-octene__1-decanol;9
3478;N-phenylmethylamine__n-decane;9
3479;furan__water;9
3480;cetylpyridinium chloride__water;8
3481;glycylglycylglycylglycine__water;8
3482;1-nitropropane__decane;8
3483;DL-threonine__water;8
3484;choline chloride__1,4-butanediol;8
3485;N-methyl-N,N-dioctyl-1-octanaminium chloride__water;8
3486;m-terphenyl__N-methyl-2-pyrrolidone;8
3487;2-methyl-2-butanol__water;8
3488;heptane__1-tetradecanamine;8
3489;DL-serine__water;8
3490;methanol__tributylamine;8
3491;1-decanol__dodecane;8
3492;ethylene glycol__bis(2-hydroxyethyl) ether;8
3493;water__L-alanyl-L-glutamine;8
3494;1,2-propanediol__choline chloride;8
3495;choline chloride__diethylene glycol;8
3496;dibutyl ether__3-hexyne;8
3497;2-pentanol__water;8
3498;urea__choline chloride;8
3499;1,2-ethanediol__3-oxa-1,5-pentanediol;8
3500;2-thiapropane__water;8
3501;3-oxa-1,5-pentanediol__3,6-dioxa-1,8-octanediol;8
3502;water__choline acetate;8
3503;isopropyl ether__isooctane;8
3504;1-decanol__cyclopentane;8
3505;2-methylphenol__water;8
3506;1-nitropropane__tetradecane;8
3507;1,2-ethanediol__3,6-dioxa-1,8-octanediol;8
3508;1-methyl-1-(1-methylethoxy)ethane__2-chloro-2-methylpropane;8
3509;dibromomethane__furan;8
3510;dibromomethane__acetonitrile;8
3511;1-nitropropane__tridecane;8
3512;dibromomethane__acetophenone;8
3513;choline chloride__triethylene glycol;8
3514;valeraldehyde__water;7
3515;toluene__3,5-dimethylpyridine;7
3516;3-methylphenol__octane;7
3517;N,N'-diacetyl-1,6-hexanediamine__water;7
3518;arginine__water;7
3519;ethanol__acetonitrile;7
3520;styrene__ethyl ethanoate;7
3521;water__N-acetyl-N'-methylalaninamide;7
3522;nitrilotriacetic acid__water;7
3523;1-propanol__acetonitrile;7
3524;methanol__1-ethoxy-1,1,2,2,3,3,4,4,4-nonafluorobutane;7
3525;2,2,2-trifluoroacetamide__methyltriphenylphosphonium bromide;7
3526;1-butanol__acetonitrile;7
3527;ether, ethyl butyl__1-ethoxy-1,1,2,2,3,3,4,4,4-nonafluorobutane;7
3528;1,2,3-propanetriol__methyltriphenylphosphonium bromide;7
3529;N,N-dimethylformamide__ethyl ethanoate;7
3530;2-hydroxyethyl acetate__water;7
3531;1,2-ethanediol, diacetate__2-hydroxyethyl acetate;7
3532;(E)-crotonaldehyde__water;7
3533;1-nitropropane__dodecane;7
3534;ethene, trichloro-__capric acid;6
3535;iminodiacetic acid__water;6
3536;1-butanol__tetradecanoic acid;6
3537;2-propanol__capric acid;6
3538;benzene, methoxy-__tetradecanoic acid;6
3539;2,3-butanedione__water;6
3540;cyclohexane__capric acid;6
3541;D-(-)-mannitol__water;6
3542;monochlorobenzene__tetradecanoic acid;6
3543;propanone__4-amino-N-2-pyrimidinylbenzenesulfonamide;6
3544;water__N-methylethanolamine;6
3545;(+)-xylose__water;6
3546;butyl methyl ether__2-hexyne;6
3547;phenylmethane__capric acid;6
3548;alanine__water;6
3549;butan-2-ol__tetradecanoic acid;6
3550;ethanol__anthracene;6
3551;ethyl ethanoate__tetradecanoic acid;6
3552;cyclohexaneamine__ethylcyclohexane;6
3553;2-propanol__4-amino-N-2-pyrimidinylbenzenesulfonamide;6
3554;methane__butane;6
3555;2-propanol__tetradecanoic acid;6
3556;methanol__tetradecanoic acid;6
3557;propan-1-ol__capric acid;6
3558;dimethylformamide__water;6
3559;chloroform__4-amino-N-2-pyrimidinylbenzenesulfonamide;6
3560;hexadecanoic acid__dimethyl ketone;6
3561;n-octadecanoic acid__1,2-dichloroethane;6
3562;dimethyl ketone__lauric acid;6
3563;methylcyclohexane__cyclohexaneamine;6
3564;1,2-ethanediamine, N,N-diethyl-__cyclohexane;6
3565;propan-1-ol__lauric acid;6
3566;ethene, trichloro-__tetradecanoic acid;6
3567;4-methylphenol__water;6
3568;ethanol__4-amino-N-2-pyrimidinylbenzenesulfonamide;6
3569;propan-1-ol__anthracene;6
3570;2-propanol__lauric acid;6
3571;n-octadecanoic acid__methoxybenzene;6
3572;phenol__water;6
3573;ethyl alcohol__tetradecanoic acid;6
3574;4-amino-N-2-pyrimidinylbenzenesulfonamide__1-propanol;6
3575;myoinositol__water;6
3576;tetrahydrofuran__1-decanol;6
3577;benzene__9,10-diphenylanthracene;6
3578;butan-2-ol__capric acid;6
3579;methanol__4-amino-N-2-pyrimidinylbenzenesulfonamide;6
3580;methanol__anthracene;6
3581;methane, trichloro-__tetradecanoic acid;6
3582;benzene__1,2,3,4-tetraphenylnaphthalene;6
3583;propan-1-ol__tetradecanoic acid;6
3584;5-(trifluoromethyl)uracil__water;6
3585;carbon tetrachloride__nitrobenzene;6
3586;dimethyl ketone__tetradecanoic acid;6
3587;nitrobenzene__dodecane;6
3588;2-propanol__anthracene;6
3589;heptane__lauric acid;6
3590;benzene__1,2-dibromobenzene;5
3591;methane, trichloro-__lauric acid;5
3592;heptane__capric acid;5
3593;decane__1,3-propanediol;5
3594;phenthiazine__water;5
3595;1,4-dimethylbenzene__1-butene;5
3596;1-propanethiol__water;5
3597;propane__1,4-dimethylbenzene;5
3598;benzene__9-phenylanthracene;5
3599;benzene__diphenylacetylene;5
3600;acetonitrile__diethyl carbonate;5
3601;ethylbenzene__lauric acid;5
3602;tetrahydrofuran__1,4-dioxane;5
3603;sulfolane__heptane;5
3604;chloroethane__styrene;5
3605;carbon tetrachloride__hexachlorobenzene;5
3606;styrene__methoxymethane;5
3607;fluphenazine decanoate__water;5
3608;1,2-dimethylbenzene__methoxymethane;5
3609;ethanol__(-)-camphor;5
3610;ethanol__amiodarone;5
3611;octane__sulfolane;5
3612;1,4-dimethylbenzene__cis-2-butene;5
3613;octane__1,3-propanediol;5
3614;1,4-dimethylbenzene__1,3-butadiene;5
3615;benzene__4,4'-dibromobiphenyl;5
3616;1-octadecanol__acetic acid, butyl ester;5
3617;toluene__methoxymethane;5
3618;linoleic acid__1,2-dichloroethane;5
3619;ethene, trichloro-__lauric acid;5
3620;cyclohexane__dibenzothiophene;5
3621;ethanol__1-octadecanol;5
3622;n-octadecanoic acid__n-butanol;5
3623;methane, trichloro-__capric acid;5
3624;dimethyl sulfoxide__tetrahydrofuran;5
3625;methanol__1-octadecanol;5
3626;octane__1-octadecanol;5
3627;water__2-[2-hydroxyethyl (methyl) amino] ethanol;5
3628;1,1-difluoroethane__1,4-dimethylbenzene;5
3629;sec-propyl alcohol__o-hydroxybenzoic acid;5
3630;1-octadecanol__1-heptene;5
3631;1,4-dimethylbenzene__methoxymethane;5
3632;thiophene__water;5
3633;1,4-dimethylbenzene__propene;5
3634;1,4-dimethylbenzene__butane;5
3635;nonane__sulfolane;5
3636;2,2',2''-nitrilotrisethanol__water;5
3637;1,4-dimethylbenzene__2-methylpropene;5
3638;propan-1-ol__1-octadecanol;5
3639;pentane__dibenzothiophene;5
3640;benzene__4-bromobiphenyl;5
3641;carbon dioxide__pentadecane;5
3642;1-butanethiol__water;5
3643;decane__sulfolane;5
3644;nitrobenzene__hexane;5
3645;chloroethane__1,2-dimethylbenzene;5
3646;linoleic acid__freon 20;5
3647;propylene glycol__phenthiazine;5
3648;n-octadecanoic acid__n-propyl alcohol;5
3649;choline hydrochloride__o-hydroxytoluene;5
3650;1-octadecanol__pentene;5
3651;methanol__lauric acid;5
3652;cyclohexane__lauric acid;5
3653;dibenzothiophene__heptane;5
3654;ethyl alcohol__capric acid;5
3655;N-methyl-2-pyrrolidone__amiodarone;5
3656;butan-2-ol__lauric acid;5
3657;amiodarone__water;5
3658;ethyl alcohol__lauric acid;5
3659;butan-1-ol__1-octadecanol;5
3660;2-methylpropane__1,4-dimethylbenzene;5
3661;phenylmethane__lauric acid;5
3662;ethanal__water;5
3663;n-hexane__capric acid;5
3664;benzene__1,2,3-triphenylbenzene;5
3665;1-dodecanol__decane;5
3666;chloroethane__1,4-dimethylbenzene;5
3667;1,4-dimethylbenzene__trans-2-butene;5
3668;ethanol__(+)-camphor;5
3669;methanol__2-methoxyethanol;5
3670;1-butanol__lauric acid;5
3671;o-hydroxybenzoic acid__propan-1-ol;5
3672;linoleic acid__methylbenzene;5
3673;linoleic acid__benzene, chloro-;5
3674;bis(2-hydroxyethyl) ether__3,6-dioxa-1,8-octanediol;5
3675;heptane__tetradecanoic acid;5
3676;methylene chloride__1-octadecanol;5
3677;1-octadecanol__ethyl ethanoate;5
3678;chloroethane__toluene;5
3679;nitrobenzene__octane;5
3680;monochlorobenzene__lauric acid;5
3681;ethylene glycol__3,6-dioxa-1,8-octanediol;5
3682;linoleic acid__cyclohexane;5
3683;ethyl ethanoate__lauric acid;5
3684;benzene__1,3-diphenylbenzene;5
3685;o-hydroxybenzoic acid__water;5
3686;benzene__1,4-dibromonaphthalene;5
3687;cyclohexane__tetradecanoic acid;5
3688;benzene__1,4-dibromobenzene;5
3689;toluene__trans-2-butene;4
3690;butane__toluene;4
3691;2-methylpropane__1,2-dimethylbenzene;4
3692;1-hexene__1,12-diaminododecane;4
3693;cyclohexane__cis-9-octadecenoic acid;4
3694;methyl tert-butyl ether__water;4
3695;1-pentene__1,12-diaminododecane;4
3696;toluene__2-methylpropene;4
3697;tetramethylene oxide__carbon dioxide;4
3698;1,3-butadiene__toluene;4
3699;benzene__propene;4
3700;n-octadecanoic acid__methylbenzene;4
3701;2-methylpropane__toluene;4
3702;2-methylpropane__1,3-dimethylbenzene;4
3703;ethanol__phenthiazine;4
3704;1,3-dimethylbenzene__methoxymethane;4
3705;propanone__o-hydroxybenzoic acid;4
3706;dimethyl ketone__capric acid;4
3707;ethanol__(1R)-(-)-10-camphorsulfonic acid;4
3708;methanol__2-octanone;4
3709;hexyl chloride__1,12-diaminododecane;4
3710;1,1-difluoroethane__1,3-dimethylbenzene;4
3711;nitrobenzene__decane;4
3712;1,2-dimethylbenzene__cis-2-butene;4
3713;1,2-dimethylbenzene__trans-2-butene;4
3714;1-butene__1,3-dimethylbenzene;4
3715;1-decene__1,12-diaminododecane;4
3716;butyl chloride__1,12-diaminododecane;4
3717;ethanol__1,12-diaminododecane;4
3718;n-decane__1,12-diaminododecane;4
3719;1-octene__1,12-diaminododecane;4
3720;tert-amyl methyl ether__water;4
3721;n-octane__1,12-diaminododecane;4
3722;1,3-dimethylbenzene__propene;4
3723;cyclohexaneamine__cyclohexane;4
3724;n-octadecanoic acid__.alpha.-methyltoluene;4
3725;n-hexane__lauric acid;4
3726;capric acid__1-hexene;4
3727;toluene__1,12-diaminododecane;4
3728;1,3-dimethylbenzene__trans-2-butene;4
3729;ethanoic acid, propyl ester__1,12-diaminododecane;4
3730;ethylene carbonate__ethyl ethanoate;4
3731;2-thiapropane__hexane;4
3732;water__1,2-benzenedicarboxylic acid, diisodecyl ester;4
3733;ethyl ethanoate__1,12-diaminododecane;4
3734;propane__1,2-dimethylbenzene;4
3735;benzene__butane;4
3736;1,1-difluoroethane__toluene;4
3737;benzene__1,12-diaminododecane;4
3738;n-octadecanoic acid__ethyl ethanoate;4
3739;ethanol__(-)-camphorquinone;4
3740;pentane, 1-chloro-__1,12-diaminododecane;4
3741;1,2-dimethylbenzene__propene;4
3742;linoleic acid__methoxybenzene;4
3743;methane__ethane;4
3744;pentane__1,12-diaminododecane;4
3745;phenylmethane__tetradecanoic acid;4
3746;1-heptene__1,12-diaminododecane;4
3747;capric acid__isooctane;4
3748;tert-butyl ethyl ether__water;4
3749;heptane__dihydroazirine;4
3750;1-butanol__2-octanone;4
3751;benzene__cis-2-butene;4
3752;methanol__1,12-diaminododecane;4
3753;monochlorobenzene__capric acid;4
3754;2-propanethiol__water;4
3755;linoleic acid__2,2,4-trimethylpentane;4
3756;benzene__propane;4
3757;n-hexane__1,12-diaminododecane;4
3758;1,3-butadiene__1,3-dimethylbenzene;4
3759;1,2-dimethylbenzene__2-methylpropene;4
3760;ethylbenzene__1,12-diaminododecane;4
3761;heptane__1,12-diaminododecane;4
3762;toluene__cis-2-butene;4
3763;benzene__2-methylpropane;4
3764;n-butyl alcohol__1,12-diaminododecane;4
3765;1,3-dimethylbenzene__cis-2-butene;4
3766;carbon tetrachloride__1,12-diaminododecane;4
3767;1,1-difluoroethane__1,2-dimethylbenzene;4
3768;benzene__2-methylpropene;4
3769;benzene, methoxy-__lauric acid;4
3770;propyl alcohol__1,12-diaminododecane;4
3771;n-octadecanoic acid__benzyl chloride;4
3772;benzene__1,1-difluoroethane;4
3773;dichloromethane__1,12-diaminododecane;4
3774;methanol__capric acid;4
3775;toluene__propene;4
3776;1,2-dimethylbenzene__butane;4
3777;cis-9-octadecenoic acid__n-heptane;4
3778;butane, 2-ethoxy-2-methyl-__water;4
3779;n-octadecanoic acid__2,2,4-trimethylpentane;4
3780;ethyl ethanoate__capric acid;4
3781;benzene__trans-2-butene;4
3782;1-propanol__2-octanone;4
3783;methylbenzene__cis-9-octadecenoic acid;4
3784;butane__1,3-dimethylbenzene;4
3785;ethyl ether__1,12-diaminododecane;4
3786;diethylenediamine__water;4
3787;ethanol__2-octanone;4
3788;propane__1,3-dimethylbenzene;4
3789;tetradecanoic acid__1-hexene;4
3790;ethanol__(+)-camphorquinone;4
3791;n-butyl acetate__1,12-diaminododecane;4
3792;linoleic acid__1-hexene;4
3793;cis-9-octadecenoic acid__1-hexene;4
3794;n-octadecanoic acid__isopropanol;4
3795;benzene__1,3-butadiene;4
3796;1,2-dimethylbenzene__1-butene;4
3797;benzene__1-butene;4
3798;propane__toluene;4
3799;1-butanol__capric acid;4
3800;linoleic acid__n-hexane;4
3801;butyl oxide__1,12-diaminododecane;4
3802;benzene__1-bromo-4-chlorobenzene;4
3803;n-hexane__dibenzothiophene;4
3804;benzene__chloroethane;4
3805;chloroethane__1,3-dimethylbenzene;4
3806;linoleic acid__n-heptane;4
3807;octane__1-dodecanol;4
3808;toluene__water;4
3809;cis-9-octadecenoic acid__2,2,4-trimethylpentane;4
3810;1,3-dimethylbenzene__2-methylpropene;4
3811;.alpha.-chlorotoluene__tetradecanoic acid;4
3812;linoleic acid__.alpha.-methyltoluene;4
3813;benzene__methoxymethane;4
3814;.alpha.-methyltoluene__cis-9-octadecenoic acid;4
3815;1-butene__toluene;4
3816;n-hexane__cis-9-octadecenoic acid;4
3817;1,2-dimethylbenzene__1,3-butadiene;4
3818;toluene__diethylene glycol;3
3819;cycloheptane__morpholine, N-formyl-;3
3820;triethylene glycol__1-pentyne;3
3821;hexadecanoic acid__ethyl ethanoate;3
3822;n-octadecanoic acid__freon 20;3
3823;1-hexene__1,10-diaminodecane;3
3824;benzene__p-terphenyl;3
3825;ethylbenzene__1-methylpyrrolidone;3
3826;1-octyne__morpholine, N-formyl-;3
3827;isopropanol__1-methylpyrrolidone;3
3828;ethanol__succinic acid;3
3829;hexadecanoic acid__methane, trichloro-;3
3830;1-pentene__1,10-diaminodecane;3
3831;diethylene glycol__1-heptene;3
3832;benzene__triethylene glycol;3
3833;hexadecanoic acid__monochlorobenzene;3
3834;n-octadecanoic acid__n-hexane;3
3835;dimethyl sulphoxide__acetonitrile;3
3836;1-propanol__diethylene glycol;3
3837;1,2-dichloroethane__cis-9-octadecenoic acid;3
3838;n-octadecanoic acid__methyl alcohol;3
3839;ethylbenzene__1,10-diaminodecane;3
3840;trichloroethylene__cis-9-octadecenoic acid;3
3841;1-heptene__1,10-diaminodecane;3
3842;1-octene__triethylene glycol;3
3843;styrene__trans-2-butene;3
3844;lauric acid__1-hexene;3
3845;triethylene glycol__1-hexene;3
3846;methyl alcohol__morpholine, N-formyl-;3
3847;hexadecanoic acid__heptane;3
3848;diethylene glycol__1-octyne;3
3849;ethylbenzene__diethylene glycol;3
