;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Speed of sound, m/s;Speed of sound, m/s_std
542693;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.7;310.65;101.0;1069.26;1.0
542694;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.799;310.65;101.0;1039.42;1.0
542695;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.898;310.65;101.0;1009.42;1.0
542696;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.949;310.65;101.0;993.41;1.0
542697;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;1.0;310.65;101.0;979.62;1.0
542698;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.0;313.15;101.0;1246.85;1.0
542699;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.051;313.15;101.0;1235.62;1.0
542700;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.111;313.15;101.0;1220.68;1.0
542701;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.199;313.15;101.0;1197.81;1.0
542702;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.297;313.15;101.0;1172.15;1.0
542703;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.394;313.15;101.0;1145.52;1.0
542704;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.5;313.15;101.0;1115.54;1.0
542705;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.591;313.15;101.0;1089.87;1.0
542706;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.7;313.15;101.0;1058.38;1.0
542707;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.799;313.15;101.0;1028.34;1.0
542708;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.898;313.15;101.0;998.27;1.0
542709;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.949;313.15;101.0;982.13;1.0
542710;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;1.0;313.15;101.0;968.16;1.0
542711;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.0;315.65;101.0;1237.6;1.0
542712;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.051;315.65;101.0;1225.62;1.0
542713;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.111;315.65;101.0;1210.48;1.0
542714;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.199;315.65;101.0;1187.55;1.0
542715;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.297;315.65;101.0;1161.76;1.0
542716;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.394;315.65;101.0;1135.02;1.0
542717;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.5;315.65;101.0;1104.9;1.0
542718;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.591;315.65;101.0;1079.13;1.0
542719;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.7;315.65;101.0;1047.47;1.0
542720;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.799;315.65;101.0;1017.32;1.0
542721;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.898;315.65;101.0;987.1;1.0
542722;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.949;315.65;101.0;970.91;1.0
542723;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;1.0;315.65;101.0;956.8;1.0
542724;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.0;318.15;101.0;1228.14;1.0
542725;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.051;318.15;101.0;1215.68;1.0
542726;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.111;318.15;101.0;1200.39;1.0
542727;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.199;318.15;101.0;1177.31;1.0
542728;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.297;318.15;101.0;1151.45;1.0
542729;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.394;318.15;101.0;1124.6;1.0
542730;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.5;318.15;101.0;1094.34;1.0
542731;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.591;318.15;101.0;1068.49;1.0
542732;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.7;318.15;101.0;1036.74;1.0
542733;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.799;318.15;101.0;1006.4;1.0
542734;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.898;318.15;101.0;976.02;1.0
542735;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.949;318.15;101.0;959.76;1.0
542736;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;1.0;318.15;101.0;945.54;1.0
542737;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.0;320.65;101.0;1220.47;1.0
542738;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.051;320.65;101.0;1205.75;1.0
542739;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.111;320.65;101.0;1190.33;1.0
542740;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.199;320.65;101.0;1167.14;1.0
542741;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.297;320.65;101.0;1141.14;1.0
542742;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.394;320.65;101.0;1114.19;1.0
542743;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.5;320.65;101.0;1083.78;1.0
542744;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.591;320.65;101.0;1057.9;1.0
542745;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.7;320.65;101.0;1025.91;1.0
542746;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.799;320.65;101.0;995.49;1.0
542747;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.898;320.65;101.0;964.93;1.0
542748;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.949;320.65;101.0;948.61;1.0
542749;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;1.0;320.65;101.0;934.24;1.0
542750;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.0;323.15;101.0;1211.0;1.0
542751;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.051;323.15;101.0;1195.99;1.0
542752;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.111;323.15;101.0;1180.43;1.0
542753;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.199;323.15;101.0;1157.12;1.0
542754;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.297;323.15;101.0;1130.95;1.0
542755;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.394;323.15;101.0;1103.91;1.0
542756;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.5;323.15;101.0;1073.34;1.0
542757;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.591;323.15;101.0;1047.44;1.0
542758;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.7;323.15;101.0;1015.21;1.0
542759;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.799;323.15;101.0;984.7;1.0
542760;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.898;323.15;101.0;954.0;1.0
542761;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;0.949;323.15;101.0;937.58;1.0
542762;j.fluid.2008.03.004;1,4-dimethylbenzene;methyl tert-butyl ether;Cc1ccc(C)cc1;COC(C)(C)C;106-42-3;1634-04-4;InChIKey=URLKBWYHVLBVBO-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;1,4-dimethylbenzene__methyl tert-butyl ether;1.0;323.15;101.0;922.97;1.0
542958;j.fluid.2008.03.004;1,2-dimethylbenzene;tert-butyl ethyl ether;Cc1ccccc1C;CCOC(C)(C)C;95-47-6;637-92-3;InChIKey=CTQNGGLPUBDAKN-UHFFFAOYSA-N;InChIKey=NUMQCACRALPSHD-UHFFFAOYSA-N;1,2-dimethylbenzene__tert-butyl ethyl ether;0.0;288.15;101.0;1381.29;1.0
542959;j.fluid.2008.03.004;1,2-dimethylbenzene;tert-butyl ethyl ether;Cc1ccccc1C;CCOC(C)(C)C;95-47-6;637-92-3;InChIKey=CTQNGGLPUBDAKN-UHFFFAOYSA-N;InChIKey=NUMQCACRALPSHD-UHFFFAOYSA-N;1,2-dimethylbenzene__tert-butyl ethyl ether;0.055;288.15;101.0;1371.16;1.0
542960;j.fluid.2008.03.004;1,2-dimethylbenzene;tert-butyl ethyl ether;Cc1ccccc1C;CCOC(C)(C)C;95-47-6;637-92-3;InChIKey=CTQNGGLPUBDAKN-UHFFFAOYSA-N;InChIKey=NUMQCACRALPSHD-UHFFFAOYSA-N;1,2-dimethylbenzene__tert-butyl ethyl ether;0.098;288.15;101.0;1357.77;1.0
